Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00001 ; 19/10/2025 ; 06:00 ; 00032 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00013 ; 00004 ; 00013 ; 00002 ; 00000 ; 00000
00001 ; 19/10/2025 ; 07:00 ; 00052 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00027 ; 00002 ; 00024 ; 00002 ; 00000 ; 00000
00001 ; 19/10/2025 ; 08:00 ; 00079 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00040 ; 00008 ; 00043 ; 00004 ; 00000 ; 00000
00001 ; 19/10/2025 ; 09:00 ; 00173 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00075 ; 00004 ; 00029 ; 00003 ; 00000 ; 00000
00001 ; 19/10/2025 ; 10:00 ; 00234 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00124 ; 00007 ; 00070 ; 00002 ; 00000 ; 00000
00001 ; 19/10/2025 ; 11:00 ; 00258 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000 ; 00154 ; 00008 ; 00090 ; 00003 ; 00000 ; 00000
00001 ; 19/10/2025 ; 12:00 ; 00354 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00239 ; 00011 ; 00130 ; 00004 ; 00000 ; 00000
00001 ; 19/10/2025 ; 13:00 ; 00401 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00244 ; 00009 ; 00130 ; 00005 ; 00000 ; 00000
00001 ; 19/10/2025 ; 14:00 ; 00433 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00260 ; 00010 ; 00127 ; 00002 ; 00000 ; 00000
00001 ; 19/10/2025 ; 15:00 ; 00316 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00196 ; 00008 ; 00096 ; 00004 ; 00000 ; 00000
00001 ; 19/10/2025 ; 16:00 ; 00231 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00154 ; 00009 ; 00076 ; 00002 ; 00000 ; 00000
00001 ; 19/10/2025 ; 17:00 ; 00332 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00228 ; 00009 ; 00103 ; 00002 ; 00000 ; 00000
00001 ; 19/10/2025 ; 18:00 ; 00317 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00225 ; 00011 ; 00123 ; 00004 ; 00000 ; 00000
00001 ; 19/10/2025 ; 19:00 ; 00370 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00224 ; 00008 ; 00134 ; 00002 ; 00000 ; 00000
00001 ; 19/10/2025 ; 20:00 ; 00377 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00271 ; 00009 ; 00120 ; 00004 ; 00000 ; 00000
00001 ; 19/10/2025 ; 21:00 ; 00323 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00226 ; 00006 ; 00096 ; 00003 ; 00000 ; 00000
00001 ; 19/10/2025 ; 22:00 ; 00227 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00159 ; 00008 ; 00055 ; 00006 ; 00000 ; 00000
00001 ; 19/10/2025 ; 23:00 ; 00122 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00078 ; 00005 ; 00035 ; 00003 ; 00000 ; 00000
00001 ; 19/10/2025 ; 24:00 ; 00065 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00041 ; 00002 ; 00020 ; 00001 ; 00000 ; 00000
00003 ; 13/10/2025 ; 01:00 ; 00022 ; 00005 ; 00026 ; 00005 ; 00002 ; 00000 ; 00019 ; 00006 ; 00054 ; 00004 ; 00000 ; 00000
00003 ; 13/10/2025 ; 02:00 ; 00017 ; 00003 ; 00013 ; 00004 ; 00003 ; 00001 ; 00017 ; 00010 ; 00018 ; 00002 ; 00003 ; 00000
00003 ; 13/10/2025 ; 03:00 ; 00007 ; 00009 ; 00014 ; 00000 ; 00000 ; 00000 ; 00011 ; 00013 ; 00011 ; 00002 ; 00001 ; 00001
00003 ; 13/10/2025 ; 04:00 ; 00020 ; 00003 ; 00012 ; 00005 ; 00001 ; 00000 ; 00012 ; 00020 ; 00026 ; 00006 ; 00001 ; 00001
00003 ; 13/10/2025 ; 05:00 ; 00050 ; 00018 ; 00052 ; 00004 ; 00009 ; 00000 ; 00018 ; 00017 ; 00021 ; 00004 ; 00000 ; 00000
00003 ; 13/10/2025 ; 06:00 ; 00149 ; 00026 ; 00137 ; 00010 ; 00058 ; 00000 ; 00160 ; 00024 ; 00083 ; 00005 ; 00005 ; 00000
00003 ; 13/10/2025 ; 07:00 ; 00252 ; 00047 ; 00266 ; 00020 ; 00136 ; 00002 ; 00222 ; 00045 ; 00151 ; 00009 ; 00014 ; 00000
00003 ; 13/10/2025 ; 08:00 ; 00639 ; 00091 ; 00495 ; 00026 ; 00343 ; 00002 ; 00403 ; 00073 ; 00372 ; 00031 ; 00061 ; 00002
00003 ; 13/10/2025 ; 09:00 ; 00689 ; 00112 ; 00507 ; 00041 ; 00365 ; 00006 ; 00437 ; 00105 ; 00430 ; 00031 ; 00078 ; 00003
00003 ; 13/10/2025 ; 10:00 ; 00462 ; 00127 ; 00421 ; 00051 ; 00214 ; 00008 ; 00430 ; 00099 ; 00438 ; 00041 ; 00067 ; 00008
00003 ; 13/10/2025 ; 11:00 ; 00417 ; 00093 ; 00411 ; 00054 ; 00133 ; 00005 ; 00365 ; 00117 ; 00420 ; 00039 ; 00070 ; 00002
00003 ; 13/10/2025 ; 12:00 ; 00385 ; 00110 ; 00406 ; 00057 ; 00201 ; 00003 ; 00409 ; 00135 ; 00492 ; 00043 ; 00094 ; 00003
00003 ; 13/10/2025 ; 13:00 ; 00421 ; 00101 ; 00413 ; 00045 ; 00162 ; 00004 ; 00476 ; 00118 ; 00523 ; 00034 ; 00096 ; 00001
00003 ; 13/10/2025 ; 14:00 ; 00436 ; 00098 ; 00429 ; 00043 ; 00190 ; 00002 ; 00533 ; 00108 ; 00581 ; 00032 ; 00109 ; 00005
00003 ; 13/10/2025 ; 15:00 ; 00602 ; 00077 ; 00432 ; 00039 ; 00207 ; 00002 ; 00497 ; 00097 ; 00584 ; 00035 ; 00101 ; 00001
00003 ; 13/10/2025 ; 16:00 ; 00549 ; 00100 ; 00402 ; 00040 ; 00214 ; 00002 ; 00524 ; 00120 ; 00644 ; 00032 ; 00119 ; 00001
00003 ; 13/10/2025 ; 17:00 ; 00512 ; 00096 ; 00444 ; 00053 ; 00202 ; 00003 ; 00570 ; 00103 ; 00658 ; 00033 ; 00109 ; 00004
00003 ; 13/10/2025 ; 18:00 ; 00586 ; 00110 ; 00409 ; 00038 ; 00181 ; 00001 ; 00676 ; 00114 ; 00646 ; 00035 ; 00105 ; 00003
00003 ; 13/10/2025 ; 19:00 ; 00461 ; 00069 ; 00407 ; 00020 ; 00159 ; 00004 ; 00597 ; 00093 ; 00608 ; 00023 ; 00131 ; 00000
00003 ; 13/10/2025 ; 20:00 ; 00386 ; 00038 ; 00324 ; 00026 ; 00109 ; 00002 ; 00462 ; 00056 ; 00584 ; 00018 ; 00085 ; 00001
00003 ; 13/10/2025 ; 21:00 ; 00247 ; 00024 ; 00286 ; 00009 ; 00084 ; 00002 ; 00317 ; 00057 ; 00477 ; 00013 ; 00077 ; 00001
00003 ; 13/10/2025 ; 22:00 ; 00183 ; 00014 ; 00194 ; 00008 ; 00052 ; 00000 ; 00232 ; 00039 ; 00308 ; 00016 ; 00032 ; 00001
00003 ; 13/10/2025 ; 23:00 ; 00122 ; 00011 ; 00097 ; 00010 ; 00018 ; 00000 ; 00164 ; 00016 ; 00222 ; 00009 ; 00018 ; 00000
00003 ; 13/10/2025 ; 24:00 ; 00044 ; 00003 ; 00050 ; 00008 ; 00013 ; 00000 ; 00037 ; 00017 ; 00061 ; 00007 ; 00007 ; 00000
00003 ; 14/10/2025 ; 01:00 ; 00018 ; 00009 ; 00020 ; 00008 ; 00000 ; 00000 ; 00023 ; 00007 ; 00029 ; 00004 ; 00002 ; 00000
00003 ; 14/10/2025 ; 02:00 ; 00010 ; 00005 ; 00013 ; 00006 ; 00000 ; 00000 ; 00016 ; 00009 ; 00026 ; 00011 ; 00001 ; 00000
00003 ; 14/10/2025 ; 03:00 ; 00011 ; 00007 ; 00011 ; 00002 ; 00000 ; 00000 ; 00015 ; 00010 ; 00014 ; 00006 ; 00001 ; 00000
00003 ; 14/10/2025 ; 04:00 ; 00016 ; 00009 ; 00019 ; 00008 ; 00000 ; 00000 ; 00018 ; 00011 ; 00022 ; 00001 ; 00001 ; 00000
00003 ; 14/10/2025 ; 05:00 ; 00048 ; 00011 ; 00069 ; 00011 ; 00007 ; 00000 ; 00017 ; 00022 ; 00023 ; 00010 ; 00000 ; 00000
00003 ; 14/10/2025 ; 06:00 ; 00148 ; 00020 ; 00129 ; 00024 ; 00041 ; 00000 ; 00195 ; 00023 ; 00092 ; 00005 ; 00003 ; 00000
00003 ; 14/10/2025 ; 07:00 ; 00306 ; 00024 ; 00278 ; 00052 ; 00145 ; 00002 ; 00189 ; 00043 ; 00149 ; 00009 ; 00014 ; 00001
00003 ; 14/10/2025 ; 08:00 ; 00720 ; 00053 ; 00382 ; 00037 ; 00274 ; 00006 ; 00394 ; 00068 ; 00361 ; 00033 ; 00051 ; 00000
00003 ; 14/10/2025 ; 09:00 ; 00818 ; 00109 ; 00381 ; 00051 ; 00312 ; 00002 ; 00456 ; 00097 ; 00403 ; 00040 ; 00085 ; 00006
00003 ; 14/10/2025 ; 10:00 ; 00450 ; 00100 ; 00417 ; 00061 ; 00226 ; 00005 ; 00346 ; 00090 ; 00402 ; 00042 ; 00088 ; 00002
00003 ; 14/10/2025 ; 11:00 ; 00382 ; 00097 ; 00391 ; 00064 ; 00136 ; 00008 ; 00378 ; 00091 ; 00419 ; 00041 ; 00068 ; 00004
00003 ; 14/10/2025 ; 12:00 ; 00379 ; 00091 ; 00392 ; 00048 ; 00159 ; 00004 ; 00392 ; 00104 ; 00469 ; 00057 ; 00070 ; 00004
00003 ; 14/10/2025 ; 13:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00416 ; 00102 ; 00486 ; 00032 ; 00071 ; 00005
00003 ; 14/10/2025 ; 14:00 ; 00154 ; 00046 ; 00104 ; 00023 ; 00052 ; 00001 ; 00548 ; 00097 ; 00574 ; 00039 ; 00090 ; 00007
00003 ; 14/10/2025 ; 15:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00465 ; 00116 ; 00581 ; 00029 ; 00098 ; 00005
00003 ; 14/10/2025 ; 16:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00502 ; 00123 ; 00605 ; 00035 ; 00121 ; 00007
00003 ; 14/10/2025 ; 17:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00577 ; 00109 ; 00622 ; 00038 ; 00111 ; 00007
00003 ; 14/10/2025 ; 18:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00651 ; 00124 ; 00669 ; 00026 ; 00098 ; 00008
00003 ; 14/10/2025 ; 19:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00620 ; 00107 ; 00616 ; 00031 ; 00121 ; 00003
00003 ; 14/10/2025 ; 20:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00500 ; 00081 ; 00544 ; 00024 ; 00084 ; 00003
00003 ; 14/10/2025 ; 21:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00350 ; 00053 ; 00447 ; 00016 ; 00077 ; 00002
00003 ; 14/10/2025 ; 22:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00210 ; 00039 ; 00331 ; 00015 ; 00040 ; 00000
00003 ; 14/10/2025 ; 23:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00166 ; 00023 ; 00237 ; 00012 ; 00032 ; 00000
00003 ; 14/10/2025 ; 24:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00049 ; 00011 ; 00084 ; 00016 ; 00011 ; 00000
00003 ; 15/10/2025 ; 01:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00022 ; 00008 ; 00047 ; 00009 ; 00006 ; 00000
00003 ; 15/10/2025 ; 02:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00015 ; 00008 ; 00024 ; 00010 ; 00000 ; 00001
00003 ; 15/10/2025 ; 03:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00011 ; 00021 ; 00005 ; 00000 ; 00000
00003 ; 15/10/2025 ; 04:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00021 ; 00025 ; 00012 ; 00000 ; 00000
00003 ; 15/10/2025 ; 05:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00022 ; 00025 ; 00010 ; 00001 ; 00001
00003 ; 15/10/2025 ; 06:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00189 ; 00029 ; 00089 ; 00010 ; 00004 ; 00000
00003 ; 15/10/2025 ; 07:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00217 ; 00053 ; 00177 ; 00015 ; 00017 ; 00003
00003 ; 15/10/2025 ; 08:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00388 ; 00090 ; 00355 ; 00033 ; 00050 ; 00001
00003 ; 15/10/2025 ; 09:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00447 ; 00113 ; 00446 ; 00045 ; 00080 ; 00002
00003 ; 15/10/2025 ; 10:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00386 ; 00127 ; 00377 ; 00034 ; 00068 ; 00005
00003 ; 15/10/2025 ; 11:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00352 ; 00131 ; 00428 ; 00039 ; 00086 ; 00006
00003 ; 15/10/2025 ; 12:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00405 ; 00136 ; 00459 ; 00052 ; 00091 ; 00004
00003 ; 15/10/2025 ; 13:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00459 ; 00126 ; 00475 ; 00035 ; 00083 ; 00003
00003 ; 15/10/2025 ; 14:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00555 ; 00094 ; 00589 ; 00040 ; 00111 ; 00001
00003 ; 15/10/2025 ; 15:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00485 ; 00094 ; 00623 ; 00041 ; 00091 ; 00004
00003 ; 15/10/2025 ; 16:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00572 ; 00106 ; 00594 ; 00053 ; 00117 ; 00001
00003 ; 15/10/2025 ; 17:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00582 ; 00127 ; 00646 ; 00044 ; 00124 ; 00004
00003 ; 15/10/2025 ; 18:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00650 ; 00100 ; 00690 ; 00033 ; 00106 ; 00001
00003 ; 15/10/2025 ; 19:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00645 ; 00071 ; 00649 ; 00028 ; 00097 ; 00002
00003 ; 15/10/2025 ; 20:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00517 ; 00055 ; 00595 ; 00016 ; 00093 ; 00006
00003 ; 15/10/2025 ; 21:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00328 ; 00039 ; 00454 ; 00017 ; 00066 ; 00001
00003 ; 15/10/2025 ; 22:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00245 ; 00028 ; 00342 ; 00022 ; 00032 ; 00000
00003 ; 15/10/2025 ; 23:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00176 ; 00022 ; 00239 ; 00008 ; 00027 ; 00002
00003 ; 15/10/2025 ; 24:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00060 ; 00011 ; 00090 ; 00014 ; 00005 ; 00001
00003 ; 16/10/2025 ; 01:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00027 ; 00015 ; 00042 ; 00010 ; 00001 ; 00000
00003 ; 16/10/2025 ; 02:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00012 ; 00005 ; 00015 ; 00005 ; 00002 ; 00000
00003 ; 16/10/2025 ; 03:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00009 ; 00013 ; 00018 ; 00005 ; 00002 ; 00000
00003 ; 16/10/2025 ; 04:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00015 ; 00016 ; 00005 ; 00001 ; 00001
00003 ; 16/10/2025 ; 05:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00024 ; 00022 ; 00027 ; 00007 ; 00000 ; 00000
00003 ; 16/10/2025 ; 06:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00184 ; 00023 ; 00094 ; 00011 ; 00004 ; 00000
00003 ; 16/10/2025 ; 07:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00201 ; 00051 ; 00170 ; 00005 ; 00013 ; 00000
00003 ; 16/10/2025 ; 08:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00409 ; 00073 ; 00370 ; 00035 ; 00062 ; 00001
00003 ; 16/10/2025 ; 09:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00448 ; 00101 ; 00442 ; 00038 ; 00068 ; 00008
00003 ; 16/10/2025 ; 10:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00332 ; 00095 ; 00387 ; 00050 ; 00078 ; 00004
00003 ; 16/10/2025 ; 11:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00347 ; 00120 ; 00409 ; 00034 ; 00073 ; 00001
00003 ; 16/10/2025 ; 12:00 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00422 ; 00100 ; 00471 ; 00052 ; 00065 ; 00007
00003 ; 16/10/2025 ; 13:00 ; 00436 ; 00112 ; 00371 ; 00052 ; 00179 ; 00002 ; 00436 ; 00103 ; 00493 ; 00030 ; 00062 ; 00005
00003 ; 16/10/2025 ; 14:00 ; 00441 ; 00099 ; 00404 ; 00054 ; 00175 ; 00001 ; 00510 ; 00107 ; 00562 ; 00044 ; 00098 ; 00005
00003 ; 16/10/2025 ; 15:00 ; 00535 ; 00093 ; 00386 ; 00050 ; 00200 ; 00002 ; 00494 ; 00087 ; 00610 ; 00040 ; 00118 ; 00004
00003 ; 16/10/2025 ; 16:00 ; 00510 ; 00122 ; 00402 ; 00046 ; 00211 ; 00000 ; 00531 ; 00097 ; 00568 ; 00039 ; 00112 ; 00003
00003 ; 16/10/2025 ; 17:00 ; 00503 ; 00106 ; 00416 ; 00038 ; 00194 ; 00006 ; 00530 ; 00107 ; 00686 ; 00042 ; 00111 ; 00003
00003 ; 16/10/2025 ; 18:00 ; 00501 ; 00080 ; 00408 ; 00046 ; 00180 ; 00008 ; 00624 ; 00113 ; 00686 ; 00026 ; 00115 ; 00007
00003 ; 16/10/2025 ; 19:00 ; 00508 ; 00069 ; 00410 ; 00040 ; 00175 ; 00000 ; 00573 ; 00070 ; 00662 ; 00025 ; 00101 ; 00002
00003 ; 16/10/2025 ; 20:00 ; 00376 ; 00043 ; 00386 ; 00023 ; 00136 ; 00004 ; 00473 ; 00036 ; 00562 ; 00017 ; 00078 ; 00000
00003 ; 16/10/2025 ; 21:00 ; 00270 ; 00029 ; 00261 ; 00015 ; 00091 ; 00003 ; 00353 ; 00037 ; 00489 ; 00024 ; 00062 ; 00001
00003 ; 16/10/2025 ; 22:00 ; 00193 ; 00019 ; 00194 ; 00014 ; 00069 ; 00002 ; 00213 ; 00033 ; 00369 ; 00018 ; 00042 ; 00005
00003 ; 16/10/2025 ; 23:00 ; 00150 ; 00011 ; 00104 ; 00016 ; 00023 ; 00000 ; 00161 ; 00019 ; 00246 ; 00012 ; 00034 ; 00000
00003 ; 16/10/2025 ; 24:00 ; 00046 ; 00010 ; 00059 ; 00012 ; 00011 ; 00000 ; 00074 ; 00008 ; 00108 ; 00008 ; 00015 ; 00001
00003 ; 17/10/2025 ; 01:00 ; 00026 ; 00006 ; 00027 ; 00009 ; 00004 ; 00000 ; 00027 ; 00012 ; 00053 ; 00004 ; 00001 ; 00000
00003 ; 17/10/2025 ; 02:00 ; 00019 ; 00006 ; 00022 ; 00007 ; 00000 ; 00000 ; 00016 ; 00009 ; 00029 ; 00006 ; 00002 ; 00000
00003 ; 17/10/2025 ; 03:00 ; 00009 ; 00007 ; 00011 ; 00008 ; 00003 ; 00001 ; 00012 ; 00013 ; 00016 ; 00008 ; 00001 ; 00000
00003 ; 17/10/2025 ; 04:00 ; 00013 ; 00012 ; 00017 ; 00005 ; 00002 ; 00000 ; 00016 ; 00015 ; 00024 ; 00007 ; 00002 ; 00000
00003 ; 17/10/2025 ; 05:00 ; 00044 ; 00014 ; 00062 ; 00010 ; 00010 ; 00001 ; 00018 ; 00023 ; 00032 ; 00009 ; 00001 ; 00000
00003 ; 17/10/2025 ; 06:00 ; 00144 ; 00021 ; 00138 ; 00018 ; 00057 ; 00003 ; 00185 ; 00020 ; 00091 ; 00006 ; 00006 ; 00000
00003 ; 17/10/2025 ; 07:00 ; 00288 ; 00039 ; 00266 ; 00026 ; 00108 ; 00001 ; 00223 ; 00041 ; 00167 ; 00013 ; 00019 ; 00000
00003 ; 17/10/2025 ; 08:00 ; 00614 ; 00088 ; 00500 ; 00026 ; 00333 ; 00001 ; 00373 ; 00076 ; 00378 ; 00031 ; 00050 ; 00004
00003 ; 17/10/2025 ; 09:00 ; 00632 ; 00115 ; 00483 ; 00043 ; 00348 ; 00004 ; 00410 ; 00103 ; 00442 ; 00037 ; 00077 ; 00003
00003 ; 17/10/2025 ; 10:00 ; 00426 ; 00128 ; 00417 ; 00056 ; 00227 ; 00008 ; 00380 ; 00117 ; 00402 ; 00041 ; 00068 ; 00001
00003 ; 17/10/2025 ; 11:00 ; 00427 ; 00116 ; 00404 ; 00059 ; 00163 ; 00006 ; 00427 ; 00119 ; 00447 ; 00049 ; 00077 ; 00004
00003 ; 17/10/2025 ; 12:00 ; 00398 ; 00110 ; 00405 ; 00051 ; 00179 ; 00003 ; 00442 ; 00131 ; 00503 ; 00047 ; 00079 ; 00004
00003 ; 17/10/2025 ; 13:00 ; 00474 ; 00107 ; 00398 ; 00051 ; 00180 ; 00004 ; 00512 ; 00127 ; 00513 ; 00059 ; 00098 ; 00007
00003 ; 17/10/2025 ; 14:00 ; 00536 ; 00118 ; 00451 ; 00036 ; 00221 ; 00007 ; 00583 ; 00105 ; 00618 ; 00045 ; 00101 ; 00006
00003 ; 17/10/2025 ; 15:00 ; 00605 ; 00081 ; 00442 ; 00042 ; 00234 ; 00003 ; 00592 ; 00110 ; 00646 ; 00029 ; 00131 ; 00003
00003 ; 17/10/2025 ; 16:00 ; 00532 ; 00104 ; 00406 ; 00042 ; 00207 ; 00003 ; 00577 ; 00130 ; 00671 ; 00044 ; 00121 ; 00005
00003 ; 17/10/2025 ; 17:00 ; 00480 ; 00107 ; 00431 ; 00027 ; 00195 ; 00006 ; 00584 ; 00091 ; 00622 ; 00035 ; 00120 ; 00003
00003 ; 17/10/2025 ; 18:00 ; 00502 ; 00065 ; 00482 ; 00036 ; 00175 ; 00007 ; 00585 ; 00098 ; 00650 ; 00038 ; 00133 ; 00001
00003 ; 17/10/2025 ; 19:00 ; 00494 ; 00059 ; 00479 ; 00023 ; 00206 ; 00000 ; 00588 ; 00085 ; 00567 ; 00024 ; 00104 ; 00001
00003 ; 17/10/2025 ; 20:00 ; 00421 ; 00041 ; 00451 ; 00017 ; 00161 ; 00004 ; 00495 ; 00080 ; 00552 ; 00027 ; 00105 ; 00001
00003 ; 17/10/2025 ; 21:00 ; 00358 ; 00029 ; 00331 ; 00025 ; 00104 ; 00000 ; 00368 ; 00061 ; 00529 ; 00024 ; 00068 ; 00006
00003 ; 17/10/2025 ; 22:00 ; 00234 ; 00026 ; 00204 ; 00008 ; 00058 ; 00000 ; 00259 ; 00026 ; 00421 ; 00020 ; 00052 ; 00000
00003 ; 17/10/2025 ; 23:00 ; 00172 ; 00014 ; 00143 ; 00008 ; 00048 ; 00000 ; 00210 ; 00024 ; 00280 ; 00018 ; 00033 ; 00002
00003 ; 17/10/2025 ; 24:00 ; 00092 ; 00011 ; 00083 ; 00006 ; 00023 ; 00000 ; 00094 ; 00012 ; 00195 ; 00013 ; 00013 ; 00000
00003 ; 18/10/2025 ; 01:00 ; 00042 ; 00008 ; 00070 ; 00004 ; 00013 ; 00001 ; 00084 ; 00016 ; 00132 ; 00009 ; 00008 ; 00000
00003 ; 18/10/2025 ; 02:00 ; 00037 ; 00008 ; 00038 ; 00003 ; 00002 ; 00000 ; 00038 ; 00013 ; 00069 ; 00010 ; 00004 ; 00000
00003 ; 18/10/2025 ; 03:00 ; 00025 ; 00006 ; 00025 ; 00004 ; 00003 ; 00000 ; 00020 ; 00009 ; 00041 ; 00001 ; 00000 ; 00000
00003 ; 18/10/2025 ; 04:00 ; 00020 ; 00005 ; 00029 ; 00006 ; 00005 ; 00000 ; 00027 ; 00017 ; 00028 ; 00006 ; 00001 ; 00000
00003 ; 18/10/2025 ; 05:00 ; 00025 ; 00010 ; 00041 ; 00006 ; 00004 ; 00001 ; 00021 ; 00021 ; 00037 ; 00002 ; 00002 ; 00000
00003 ; 18/10/2025 ; 06:00 ; 00073 ; 00010 ; 00065 ; 00007 ; 00013 ; 00001 ; 00058 ; 00026 ; 00060 ; 00004 ; 00002 ; 00001
00003 ; 18/10/2025 ; 07:00 ; 00089 ; 00026 ; 00093 ; 00008 ; 00019 ; 00000 ; 00079 ; 00028 ; 00121 ; 00005 ; 00007 ; 00001
00003 ; 18/10/2025 ; 08:00 ; 00154 ; 00039 ; 00156 ; 00010 ; 00048 ; 00001 ; 00099 ; 00037 ; 00151 ; 00015 ; 00011 ; 00001
00003 ; 18/10/2025 ; 09:00 ; 00211 ; 00040 ; 00228 ; 00023 ; 00087 ; 00005 ; 00132 ; 00053 ; 00231 ; 00016 ; 00037 ; 00001
00003 ; 18/10/2025 ; 10:00 ; 00299 ; 00043 ; 00324 ; 00023 ; 00133 ; 00002 ; 00220 ; 00054 ; 00308 ; 00015 ; 00047 ; 00000
00003 ; 18/10/2025 ; 11:00 ; 00376 ; 00058 ; 00400 ; 00011 ; 00125 ; 00004 ; 00340 ; 00083 ; 00467 ; 00025 ; 00091 ; 00005
